Year,Code,Waste,WstOper,Value
1998,39,6,2,27000
1998,39,6,3,27000
1998,39,7,1,2200000
1998,39,7,2,812200
1998,39,7,3,812200
1998,39,8,1,0
1998,39,8,2,0
1998,39,8,3,0
1998,357,0,1,-1
1998,357,0,2,-1
1998,357,0,3,-1
1998,357,1,1,-1
1998,357,1,2,-1
1998,357,1,3,-1
1998,357,2,1,-1
1998,357,2,2,-1
1998,357,2,3,-1
1998,357,3,1,-1
1998,357,3,2,-1
1998,357,3,3,-1
1998,357,4,1,-1
1998,357,4,2,-1
1998,357,4,3,-1
1998,357,5,1,-1
1998,357,5,2,-1
1998,357,5,3,-1
1998,357,6,1,-1
1998,357,6,2,-1
1998,357,6,3,-1
1998,357,7,1,-1
1998,357,7,2,-1
1998,357,7,3,-1
1998,357,8,1,-1
1998,357,8,2,-1
1998,357,8,3,-1
1998,371,0,1,-1
1998,371,0,2,-1
1998,371,0,3,-1
1998,371,1,1,-1
1998,371,1,2,-1
1998,371,1,3,-1
1998,371,2,1,-1
1998,371,2,2,-1
1998,371,2,3,-1
1998,371,3,1,-1
1998,371,3,2,-1
1998,371,3,3,-1
1998,371,4,1,-1
1998,371,4,2,-1
1998,371,4,3,-1
1998,371,5,1,-1
1998,371,5,2,-1
1998,371,5,3,-1
1998,371,6,1,-1
1998,371,6,2,-1
1998,371,6,3,-1
1998,371,7,1,-1
1998,371,7,2,-1
1998,371,7,3,-1
1998,371,8,1,-1
1998,371,8,2,-1
1998,371,8,3,-1
1998,370,0,1,-1
1998,370,0,2,-1
1998,370,0,3,-1
1998,370,1,1,-1
1998,370,1,2,-1
1998,370,1,3,-1
1998,370,2,1,-1
1998,370,2,2,-1
1998,370,2,3,-1
1998,370,3,1,-1
1998,370,3,2,-1
1998,370,3,3,-1
1998,370,4,1,-1
1998,370,4,2,-1
1998,370,4,3,-1
1998,370,5,1,-1
1998,370,5,2,-1
1998,370,5,3,-1
1998,370,6,1,-1
1998,370,6,2,-1
1998,370,6,3,-1
1998,370,7,1,-1
1998,370,7,2,-1
1998,370,7,3,-1
1998,370,8,1,-1
1998,370,8,2,-1
1998,370,8,3,-1
1998,352,0,1,77496
1998,352,0,2,39692
1998,352,0,3,32422
1998,352,1,1,28393
1998,352,1,2,13861
1998,352,1,3,13848
1998,352,2,1,9279
1998,352,2,2,893
1998,352,2,3,867
1998,352,3,1,-1
1998,352,3,2,-1
1998,352,3,3,-1
1998,352,4,1,5384
1998,352,4,2,589
1998,352,4,3,589
1998,352,5,1,-1
1998,352,5,2,-1
1998,352,5,3,-1
1998,352,6,1,-1
1998,352,6,2,-1
1998,352,6,3,-1
1998,352,7,1,21309
1998,352,7,2,17118
1998,352,7,3,17118
1998,352,8,1,13131
1998,352,8,2,7231
1998,352,8,3,0
1998,36,0,1,-1
1998,36,0,2,-1
1998,36,0,3,-1
1998,36,1,1,-1
1998,36,1,2,-1
1998,36,1,3,-1
1998,36,2,1,-1
1998,36,2,2,-1
1998,36,2,3,-1
1998,36,3,1,-1
1998,36,3,2,-1
1998,36,3,3,-1
1998,36,4,1,-1
1998,36,4,2,-1
1998,36,4,3,-1
1998,36,5,1,-1
1998,36,5,2,-1
1998,36,5,3,-1
1998,36,6,1,-1
1998,36,6,2,-1
1998,36,6,3,-1
1998,36,7,1,-1
1998,36,7,2,-1
1998,36,7,3,-1
1998,36,8,1,-1
1998,36,8,2,-1
1998,36,8,3,-1
1998,356,0,1,-1
1998,356,0,2,-1
1998,356,0,3,-1
1998,356,1,1,-1
1998,356,1,2,-1
1998,356,1,3,-1
1998,356,2,1,-1
1998,356,2,2,-1
1998,356,2,3,-1
1998,356,3,1,-1
1998,356,3,2,-1
1998,356,3,3,-1
1998,356,4,1,-1
1998,356,4,2,-1
1998,356,4,3,-1
1998,356,5,1,-1
1998,356,5,2,-1
1998,356,5,3,-1
1998,356,6,1,-1
1998,356,6,2,-1
1998,356,6,3,-1
1998,356,7,1,-1
1998,356,7,2,-1
1998,356,7,3,-1
1998,356,8,1,-1
1998,356,8,2,-1
1998,356,8,3,-1
1998,31,0,1,2525000
1998,31,0,2,2126000
1998,31,0,3,1575000
1998,31,1,1,1336000
1998,31,1,2,1202000
1998,31,1,3,931000
1998,31,2,1,500000
1998,31,2,2,351000
1998,31,2,3,71000
1998,31,3,1,-1
1998,31,3,2,-1
1998,31,3,3,-1
1998,31,4,1,236000
1998,31,4,2,188000
1998,31,4,3,188000
1998,31,5,1,-1
1998,31,5,2,-1
1998,31,5,3,-1
1998,31,6,1,-1
1998,31,6,2,-1
1998,31,6,3,-1
1998,31,7,1,453000
1998,31,7,2,385000
1998,31,7,3,385000
1998,31,8,1,0
1998,31,8,2,0
1998,31,8,3,0
1998,43,0,1,1115000
1998,43,0,2,777000
1998,43,0,3,723400
1998,43,1,1,510000
1998,43,1,2,430000
1998,43,1,3,430000
1998,43,2,1,190000
1998,43,2,2,84000
1998,43,2,3,51000
1998,43,3,1,60000
1998,43,3,2,22000
1998,43,3,3,10400
1998,43,4,1,85000
1998,43,4,2,32000
1998,43,4,3,32000
1998,43,5,1,-1
1998,43,5,2,-1
1998,43,5,3,-1
1998,43,6,1,-1
1998,43,6,2,-1
1998,43,6,3,-1
1998,43,7,1,230000
1998,43,7,2,185000
1998,43,7,3,185000
1998,43,8,1,40000
1998,43,8,2,24000
1998,43,8,3,15000
1998,48,0,1,-1
1998,48,0,2,-1
1998,48,0,3,-1
1998,48,1,1,-1
1998,48,1,2,-1
1998,48,1,3,-1
1998,48,2,1,-1
1998,48,2,2,-1
1998,48,2,3,-1
1998,48,3,1,-1
1998,48,3,2,-1
1998,48,3,3,-1
1998,48,4,1,-1
1998,48,4,2,-1
1998,48,4,3,-1
1998,48,5,1,-1
1998,48,5,2,-1
1998,48,5,3,-1
1998,48,6,1,-1
1998,48,6,2,-1
1998,48,6,3,-1
1998,48,7,1,-1
1998,48,7,2,-1
1998,48,7,3,-1
1998,48,8,1,-1
1998,48,8,2,-1
1998,48,8,3,-1
1998,351,0,1,1025025
1998,351,0,2,357118
1998,351,0,3,357118
1998,351,1,1,477525
1998,351,1,2,227398
1998,351,1,3,227398
1998,351,2,1,258500
1998,351,2,2,9440
1998,351,2,3,9440
1998,351,3,1,-1
1998,351,3,2,-1
1998,351,3,3,-1
1998,351,4,1,-1
1998,351,4,2,240
1998,351,4,3,240
1998,351,5,1,-1
1998,351,5,2,-1
1998,351,5,3,-1
1998,351,6,1,-1
1998,351,6,2,-1
1998,351,6,3,-1
1998,351,7,1,289000
1998,351,7,2,120040
1998,351,7,3,120040
1998,351,8,1,0
1998,351,8,2,0
1998,351,8,3,0
1998,40,0,1,-1
1998,40,0,2,-1
1998,40,0,3,-1
1998,40,1,1,-1
1998,40,1,2,-1
1998,40,1,3,-1
1998,40,2,1,-1
1998,40,2,2,-1
1998,40,2,3,-1
1998,40,3,1,-1
1998,40,3,2,-1
1998,40,3,3,-1
1998,40,4,1,-1
1998,40,4,2,-1
1998,40,4,3,-1
1998,40,5,1,-1
1998,40,5,2,-1
1998,40,5,3,-1
1998,40,6,1,-1
1998,40,6,2,-1
1998,40,6,3,-1
1998,40,7,1,-1
1998,40,7,2,-1
1998,40,7,3,-1
1998,40,8,1,-1
1998,40,8,2,-1
1998,40,8,3,-1
1998,386,0,1,-1
1998,386,0,2,-1
1998,386,0,3,-1
1998,386,1,1,-1
1998,386,1,2,-1
1998,386,1,3,-1
1998,386,2,1,-1
1998,386,2,2,-1
1998,386,2,3,-1
1998,386,3,1,-1
1998,386,3,2,-1
1998,386,3,3,-1
1998,386,4,1,-1
1998,386,4,2,-1
1998,386,4,3,-1
1998,386,5,1,-1
1998,386,5,2,-1
1998,386,5,3,-1
1998,386,6,1,-1
1998,386,6,2,-1
1998,386,6,3,-1
1998,386,7,1,-1
1998,386,7,2,-1
1998,386,7,3,-1
1998,386,8,1,-1
1998,386,8,2,-1
1998,386,8,3,-1
1998,421,0,1,-1
1998,421,0,2,-1
1998,421,0,3,-1
1998,421,1,1,-1
1998,421,1,2,-1
1998,421,1,3,-1
1998,421,2,1,-1
1998,421,2,2,-1
1998,421,2,3,-1
1998,421,3,1,-1
1998,421,3,2,-1
1998,421,3,3,-1
1998,421,4,1,-1
1998,421,4,2,-1
1998,421,4,3,-1
1998,421,5,1,-1
1998,421,5,2,-1
1998,421,5,3,-1
1998,421,6,1,-1
1998,421,6,2,-1
1998,421,6,3,-1
1998,421,7,1,-1
1998,421,7,2,-1
1998,421,7,3,-1
1998,421,8,1,-1
1998,421,8,2,-1
1998,421,8,3,-1
1998,358,0,1,424100
1998,358,0,2,235200
1998,358,0,3,189200
1998,358,1,1,246000
1998,358,1,2,177400
1998,358,1,3,140400
1998,358,2,1,90400
1998,358,2,2,18200
1998,358,2,3,9200
1998,358,3,1,-1
1998,358,3,2,-1
1998,358,3,3,-1
1998,358,4,1,33000
1998,358,4,2,5000
1998,358,4,3,5000
1998,358,5,1,-1
1998,358,5,2,-1
1998,358,5,3,-1
1998,358,6,1,-1
1998,358,6,2,-1
1998,358,6,3,-1
1998,358,7,1,54700
1998,358,7,2,34600
1998,358,7,3,34600
1998,358,8,1,0
1998,358,8,2,0
1998,358,8,3,0
1998,46,0,1,955200
1998,46,0,2,781300
1998,46,0,3,715400
1998,46,1,1,569500
1998,46,1,2,531600
1998,46,1,3,480600
1998,46,2,1,140000
1998,46,2,2,49300
1998,46,2,3,34400
1998,46,3,1,-1
1998,46,3,2,-1
1998,46,3,3,-1
1998,46,4,1,74700
1998,46,4,2,57400
1998,46,4,3,57400
1998,46,5,1,-1
1998,46,5,2,-1
1998,46,5,3,-1
1998,46,6,1,-1
1998,46,6,2,-1
1998,46,6,3,-1
1998,46,7,1,171000
1998,46,7,2,143000
1998,46,7,3,143000
1998,46,8,1,0
1998,46,8,2,0
1998,46,8,3,0
1998,44,0,1,10244000
1998,44,0,2,3338705
1998,44,0,3,2890351
1998,44,1,1,4000000
1998,44,1,2,2153591
1998,44,1,3,1894086
1998,44,2,1,1700000
1998,44,2,2,314388
1998,44,2,3,125539
1998,44,3,1,1300000
1998,44,3,2,170000
1998,44,3,3,170000
1998,44,4,1,844000
1998,44,4,2,196926
1998,44,4,3,196926
1998,44,5,1,-1
1998,44,5,2,14517
1998,44,5,3,14517
1998,44,6,1,-1
1998,44,6,2,182409
1998,44,6,3,182409
1998,44,7,1,2200000
1998,44,7,2,503800
1998,44,7,3,503800
1998,44,8,1,200000
1998,44,8,2,0
1998,44,8,3,0
1998,354,0,1,-1
1998,354,0,2,-1
1998,354,0,3,-1
1998,354,1,1,-1
1998,354,1,2,-1
1998,354,1,3,-1
1998,354,2,1,-1
1998,354,2,2,-1
1998,354,2,3,-1
1998,354,3,1,-1
1998,354,3,2,-1
1998,354,3,3,-1
1998,354,4,1,-1
1998,354,4,2,-1
1998,354,4,3,-1
1998,354,5,1,-1
1998,354,5,2,-1
1998,354,5,3,-1
1998,354,6,1,-1
1998,354,6,2,-1
1998,354,6,3,-1
1998,354,7,1,-1
1998,354,7,2,-1
1998,354,7,3,-1
1998,354,8,1,-1
1998,354,8,2,-1
1998,354,8,3,-1
1998,423,0,1,-1
1998,423,0,2,-1
1998,423,0,3,-1
1998,423,1,1,-1
1998,423,1,2,-1
1998,423,1,3,-1
1998,423,2,1,-1
1998,423,2,2,-1
1998,423,2,3,-1
1998,423,3,1,-1
1998,423,3,2,-1
1998,423,3,3,-1
1998,423,4,1,-1
1998,423,4,2,-1
1998,423,4,3,-1
1998,423,5,1,-1
1998,423,5,2,-1
1998,423,5,3,-1
1998,423,6,1,-1
1998,423,6,2,-1
1998,423,6,3,-1
1998,423,7,1,-1
1998,423,7,2,-1
1998,423,7,3,-1
1998,423,8,1,-1
1998,423,8,2,-1
1998,423,8,3,-1
1998,47,0,1,-1
1998,47,0,2,-1
1998,47,0,3,-1
1998,47,1,1,-1
1998,47,1,2,-1
1998,47,1,3,-1
1998,47,2,1,-1
1998,47,2,2,-1
1998,47,2,3,-1
1998,47,3,1,-1
1998,47,3,2,-1
1998,47,3,3,-1
1998,47,4,1,-1
1998,47,4,2,-1
1998,47,4,3,-1
1998,47,5,1,-1
1998,47,5,2,-1
1998,47,5,3,-1
1998,47,6,1,-1
1998,47,6,2,-1
1998,47,6,3,-1
1998,47,7,1,-1
1998,47,7,2,-1
1998,47,7,3,-1
1998,47,8,1,-1
1998,47,8,2,-1
1998,47,8,3,-1
1999,32,0,1,1477830
1999,32,0,2,1049190
1999,32,0,3,877260
1999,32,1,1,591700
1999,32,1,2,462740
1999,32,1,3,412450
1999,32,2,1,221610
1999,32,2,2,134700
1999,32,2,3,54130
1999,32,3,1,158300
1999,32,3,2,73900
1999,32,3,3,61600
1999,32,4,1,124780
1999,32,4,2,89650
1999,32,4,3,89650
1999,32,5,1,-1
1999,32,5,2,-1
1999,32,5,3,-1
1999,32,6,1,-1
1999,32,6,2,-1
1999,32,6,3,-1
1999,32,7,1,333980
1999,32,7,2,250100
1999,32,7,3,250100
1999,32,8,1,47460
1999,32,8,2,38100
1999,32,8,3,9330
1999,359,0,1,-1
1999,359,0,2,-1
1999,359,0,3,-1
1999,359,1,1,-1
1999,359,1,2,-1
1999,359,1,3,-1
1999,359,2,1,-1
1999,359,2,2,-1
1999,359,2,3,-1
1999,359,3,1,-1
1999,359,3,2,-1
1999,359,3,3,-1
1999,359,4,1,-1
1999,359,4,2,-1
1999,359,4,3,-1
1999,359,5,1,-1
1999,359,5,2,-1
1999,359,5,3,-1
1999,359,6,1,-1
1999,359,6,2,-1
1999,359,6,3,-1
1999,359,7,1,-1
1999,359,7,2,-1
1999,359,7,3,-1
1999,359,8,1,-1
1999,359,8,2,-1
1999,359,8,3,-1
1999,420,0,1,-1
1999,420,0,2,-1
1999,420,0,3,-1
1999,420,1,1,-1
1999,420,1,2,-1
1999,420,1,3,-1
1999,420,2,1,-1
1999,420,2,2,-1
1999,420,2,3,-1
1999,420,3,1,-1
1999,420,3,2,-1
1999,420,3,3,-1
1999,420,4,1,-1
1999,420,4,2,-1
1999,420,4,3,-1
1999,420,5,1,-1
1999,420,5,2,-1
1999,420,5,3,-1
1999,420,6,1,-1
1999,420,6,2,-1
1999,420,6,3,-1
1999,420,7,1,-1
1999,420,7,2,-1
1999,420,7,3,-1
1999,420,8,1,-1
1999,420,8,2,-1
1999,420,8,3,-1
1999,45,0,1,846061
1999,45,0,2,776083
1999,45,0,3,448522
1999,45,1,1,469507
1999,45,1,2,459951
1999,45,1,3,278376
1999,45,2,1,172655
1999,45,2,2,164972
1999,45,2,3,18986
1999,45,3,1,-1
1999,45,3,2,-1
1999,45,3,3,-1
1999,45,4,1,45189
1999,45,4,2,15694
1999,45,4,3,15694
1999,45,5,1,-1
1999,45,5,2,-1
1999,45,5,3,-1
1999,45,6,1,-1
1999,45,6,2,-1
1999,45,6,3,-1
1999,45,7,1,158710
1999,45,7,2,135466
1999,45,7,3,135466
1999,45,8,1,0
1999,45,8,2,0
1999,45,8,3,0
1999,49,0,1,14626800
1999,49,0,2,11757900
1999,49,0,3,11577900
1999,49,1,1,5939000
1999,49,1,2,5178000
1999,49,1,3,5178000
1999,49,2,1,1640900
1999,49,2,2,962000
1999,49,2,3,962000
1999,49,3,1,2154500
1999,49,3,2,1500000
1999,49,3,3,1320000
1999,49,4,1,1110200
1999,49,4,2,906800
1999,49,4,3,906800
1999,49,5,1,89300
1999,49,5,2,70200
1999,49,5,3,70200
1999,49,6,1,1020900
1999,49,6,2,836600
1999,49,6,3,836600
1999,49,7,1,3767800
1999,49,7,2,3211100
1999,49,7,3,3211100
1999,49,8,1,14400
1999,49,8,2,0
1999,49,8,3,0
1999,372,0,1,-1
1999,372,0,2,-1
1999,372,0,3,-1
1999,372,1,1,-1
1999,372,1,2,-1
1999,372,1,3,-1
1999,372,2,1,-1
1999,372,2,2,-1
1999,372,2,3,-1
1999,372,3,1,-1
1999,372,3,2,-1
1999,372,3,3,-1
1999,372,4,1,-1
1999,372,4,2,-1
1999,372,4,3,-1
1999,372,5,1,-1
1999,372,5,2,-1
1999,372,5,3,-1
1999,372,6,1,-1
1999,372,6,2,-1
1999,372,6,3,-1
1999,372,7,1,-1
1999,372,7,2,-1
1999,372,7,3,-1
1999,372,8,1,-1
1999,372,8,2,-1
1999,372,8,3,-1
1999,353,0,1,704038
1999,353,0,2,122586
1999,353,0,3,122586
1999,353,1,1,297395
1999,353,1,2,41875
1999,353,1,3,41875
1999,353,2,1,171175
1999,353,2,2,6744
1999,353,2,3,6744
1999,353,3,1,-1
1999,353,3,2,-1
1999,353,3,3,-1
1999,353,4,1,50324
1999,353,4,2,12667
1999,353,4,3,12667
1999,353,5,1,11820
1999,353,5,2,520
1999,353,5,3,520
1999,353,6,1,38504
1999,353,6,2,12147
1999,353,6,3,12147
1999,353,7,1,111346
1999,353,7,2,35929
1999,353,7,3,35929
1999,353,8,1,73798
1999,353,8,2,25371
1999,353,8,3,25371
1999,30,0,1,855500
1999,30,0,2,287500
1999,30,0,3,287500
1999,30,1,1,356000
1999,30,1,2,237500
1999,30,1,3,237500
1999,30,2,1,245000
1999,30,2,2,8000
1999,30,2,3,8000
1999,30,3,1,-1
1999,30,3,2,-1
1999,30,3,3,-1
1999,30,4,1,76000
1999,30,4,2,8000
1999,30,4,3,8000
1999,30,5,1,-1
1999,30,5,2,-1
1999,30,5,3,-1
1999,30,6,1,-1
1999,30,6,2,-1
1999,30,6,3,-1
1999,30,7,1,178500
1999,30,7,2,34000
1999,30,7,3,34000
1999,30,8,1,0
1999,30,8,2,0
1999,30,8,3,0
1999,34,0,1,6239979
1999,34,0,2,2617446
1999,34,0,3,2362782
1999,34,1,1,2599337
1999,34,1,2,1514238
1999,34,1,3,1396590
1999,34,2,1,1111000
1999,34,2,2,285824
1999,34,2,3,160514
1999,34,3,1,598000
1999,34,3,2,139475
1999,34,3,3,135000
1999,34,4,1,399642
1999,34,4,2,102909
1999,34,4,3,95678
1999,34,5,1,-1
1999,34,5,2,-1
1999,34,5,3,-1
1999,34,6,1,-1
1999,34,6,2,-1
1999,34,6,3,-1
1999,34,7,1,1532000
1999,34,7,2,575000
1999,34,7,3,575000
1999,34,8,1,0
1999,34,8,2,0
1999,34,8,3,0
1999,33,0,1,11999000
1999,33,0,2,6848000
1999,33,0,3,5050000
1999,33,1,1,4311000
1999,33,1,2,3495000
1999,33,1,3,2542000
1999,33,2,1,1699000
1999,33,2,2,735000
1999,33,2,3,153000
1999,33,3,1,1901000
1999,33,3,2,609000
1999,33,3,3,351000
1999,33,4,1,704000
1999,33,4,2,323000
1999,33,4,3,318000
1999,33,5,1,-1
1999,33,5,2,-1
1999,33,5,3,-1
1999,33,6,1,-1
1999,33,6,2,-1
1999,33,6,3,-1
1999,33,7,1,3384000
1999,33,7,2,1686000
1999,33,7,3,1686000
1999,33,8,1,0
1999,33,8,2,0
1999,33,8,3,0
1999,385,0,1,-1
1999,385,0,2,-1
1999,385,0,3,-1
1999,385,1,1,-1
1999,385,1,2,-1
1999,385,1,3,-1
1999,385,2,1,-1
1999,385,2,2,-1
1999,385,2,3,-1
1999,385,3,1,-1
1999,385,3,2,-1
1999,385,3,3,-1
1999,385,4,1,-1
1999,385,4,2,-1
1999,385,4,3,-1
1999,385,5,1,-1
1999,385,5,2,-1
1999,385,5,3,-1
1999,385,6,1,-1
1999,385,6,2,-1
1999,385,6,3,-1
1999,385,7,1,-1
1999,385,7,2,-1
1999,385,7,3,-1
1999,385,8,1,-1
1999,385,8,2,-1
1999,385,8,3,-1
1999,39,0,1,11122000
1999,39,0,2,4078640
1999,39,0,3,3778140
1999,39,1,1,4105000
1999,39,1,2,1751000
1999,39,1,3,1621000
1999,39,2,1,1838000
1999,39,2,2,464000
1999,39,2,3,296000
1999,39,3,1,2404000
1999,39,3,2,910000
1999,39,3,3,910000
1999,39,4,1,526000
1999,39,4,2,61640
1999,39,4,3,59140
1999,39,5,1,59000
1999,39,5,2,17640
1999,39,5,3,15140
1999,39,6,1,467000
1999,39,6,2,44000
1999,39,6,3,44000
1999,39,7,1,2249000
1999,39,7,2,892000
1999,39,7,3,892000
1999,39,8,1,0
1999,39,8,2,0
1999,39,8,3,0
1999,357,0,1,-1
1999,357,0,2,-1
1999,357,0,3,-1
1999,357,1,1,-1
1999,357,1,2,-1
1999,357,1,3,-1
1999,357,2,1,-1
1999,357,2,2,-1
1999,357,2,3,-1
1999,357,3,1,-1
1999,357,3,2,-1
1999,357,3,3,-1
1999,357,4,1,-1
1999,357,4,2,-1
1999,357,4,3,-1
1999,357,5,1,-1
1999,357,5,2,-1
1999,357,5,3,-1
1999,357,6,1,-1
1999,357,6,2,-1
1999,357,6,3,-1
1999,357,7,1,-1
1999,357,7,2,-1
1999,357,7,3,-1
1999,357,8,1,-1
1999,357,8,2,-1
1999,357,8,3,-1
1999,371,0,1,-1
1999,371,0,2,-1
1999,371,0,3,-1
1999,371,1,1,-1
1999,371,1,2,-1
1999,371,1,3,-1
1999,371,2,1,-1
1999,371,2,2,-1
1999,371,2,3,-1
1999,371,3,1,-1
1999,371,3,2,-1
1999,371,3,3,-1
1999,371,4,1,-1
1999,371,4,2,-1
1999,371,4,3,-1
1999,371,5,1,-1
1999,371,5,2,-1
1999,371,5,3,-1
1999,371,6,1,-1
1999,371,6,2,-1
1999,371,6,3,-1
1999,371,7,1,-1
1999,371,7,2,-1
1999,371,7,3,-1
1999,371,8,1,-1
1999,371,8,2,-1
1999,371,8,3,-1
1999,370,0,1,-1
1999,370,0,2,-1
1999,370,0,3,-1
1999,370,1,1,-1
1999,370,1,2,-1
1999,370,1,3,-1
1999,370,2,1,-1
1999,370,2,2,-1
1999,370,2,3,-1
1999,370,3,1,-1
1999,370,3,2,-1
1999,370,3,3,-1
1999,370,4,1,-1
1999,370,4,2,-1
1999,370,4,3,-1
1999,370,5,1,-1
1999,370,5,2,-1
1999,370,5,3,-1
1999,370,6,1,-1
1999,370,6,2,-1
1999,370,6,3,-1
1999,370,7,1,-1
1999,370,7,2,-1
1999,370,7,3,-1
1999,370,8,1,-1
1999,370,8,2,-1
1999,370,8,3,-1
1999,352,0,1,78511
1999,352,0,2,33847
1999,352,0,3,31231
1999,352,1,1,28764
1999,352,1,2,10079
1999,352,1,3,10044
1999,352,2,1,9401
1999,352,2,2,2555
1999,352,2,3,2483
1999,352,3,1,-1
1999,352,3,2,-1
1999,352,3,3,-1
1999,352,4,1,5454
1999,352,4,2,2307
1999,352,4,3,2307
1999,352,5,1,-1
1999,352,5,2,-1
1999,352,5,3,-1
1999,352,6,1,-1
1999,352,6,2,-1
1999,352,6,3,-1
1999,352,7,1,21588
1999,352,7,2,16397
1999,352,7,3,16397
1999,352,8,1,13304
1999,352,8,2,2509
1999,352,8,3,0
1999,36,0,1,-1
1999,36,0,2,-1
1999,36,0,3,-1
1999,36,1,1,-1
1999,36,1,2,-1
1999,36,1,3,-1
1999,36,2,1,-1
1999,36,2,2,-1
1999,36,2,3,-1
1999,36,3,1,-1
1999,36,3,2,-1
1999,36,3,3,-1
1999,36,4,1,-1
1999,36,4,2,-1
1999,36,4,3,-1
1999,36,5,1,-1
1999,36,5,2,-1
1999,36,5,3,-1
1999,36,6,1,-1
1999,36,6,2,-1
1999,36,6,3,-1
1999,36,7,1,-1
1999,36,7,2,-1
1999,36,7,3,-1
1999,36,8,1,-1
1999,36,8,2,-1
1999,36,8,3,-1
1999,356,0,1,-1
1999,356,0,2,-1
1999,356,0,3,-1
1999,356,1,1,-1
1999,356,1,2,-1
1999,356,1,3,-1
1999,356,2,1,-1
1999,356,2,2,-1
1999,356,2,3,-1
1999,356,3,1,-1
1999,356,3,2,-1
1999,356,3,3,-1
1999,356,4,1,-1
1999,356,4,2,-1
1999,356,4,3,-1
1999,356,5,1,-1
1999,356,5,2,-1
1999,356,5,3,-1
1999,356,6,1,-1
1999,356,6,2,-1
1999,356,6,3,-1
1999,356,7,1,-1
1999,356,7,2,-1
1999,356,7,3,-1
1999,356,8,1,-1
1999,356,8,2,-1
1999,356,8,3,-1
1999,31,0,1,2593000
1999,31,0,2,2211000
1999,31,0,3,1650000
1999,31,1,1,1402000
1999,31,1,2,1289000
1999,31,1,3,999000
1999,31,2,1,479000
1999,31,2,2,356000
1999,31,2,3,85000
1999,31,3,1,-1
1999,31,3,2,-1
1999,31,3,3,-1
1999,31,4,1,217000
1999,31,4,2,169000
1999,31,4,3,169000
1999,31,5,1,-1
1999,31,5,2,-1
1999,31,5,3,-1
1999,31,6,1,-1
1999,31,6,2,-1
1999,31,6,3,-1
1999,31,7,1,495000
1999,31,7,2,397000
1999,31,7,3,397000
1999,31,8,1,0
1999,31,8,2,0
1999,31,8,3,0
1999,43,0,1,1130000
1999,43,0,2,812000
1999,43,0,3,741400
1999,43,1,1,520000
1999,43,1,2,465000
1999,43,1,3,456000
1999,43,2,1,200000
1999,43,2,2,91000
1999,43,2,3,50000
1999,43,3,1,60000
1999,43,3,2,22000
1999,43,3,3,10400
1999,43,4,1,85000
1999,43,4,2,32000
1999,43,4,3,32000
1999,43,5,1,-1
1999,43,5,2,-1
1999,43,5,3,-1
1999,43,6,1,-1
1999,43,6,2,-1
1999,43,6,3,-1
1999,43,7,1,230000
1999,43,7,2,178000
1999,43,7,3,178000
1999,43,8,1,35000
1999,43,8,2,24000
1999,43,8,3,15000
1999,48,0,1,-1
1999,48,0,2,-1
1999,48,0,3,-1
1999,48,1,1,-1
1999,48,1,2,-1
1999,48,1,3,-1
1999,48,2,1,-1
1999,48,2,2,-1
1999,48,2,3,-1
1999,48,3,1,-1
1999,48,3,2,-1
1999,48,3,3,-1
1999,48,4,1,-1
1999,48,4,2,-1
1999,48,4,3,-1
1999,48,5,1,-1
1999,48,5,2,-1
1999,48,5,3,-1
1999,48,6,1,-1
1999,48,6,2,-1
1999,48,6,3,-1
1999,48,7,1,-1
1999,48,7,2,-1
1999,48,7,3,-1
1999,48,8,1,-1
1999,48,8,2,-1
1999,48,8,3,-1
1999,351,0,1,1211172
1999,351,0,2,422971
1999,351,0,3,422971
1999,351,1,1,485000
1999,351,1,2,254399
1999,351,1,3,254399
1999,351,2,1,267500
1999,351,2,2,10068
1999,351,2,3,10068
1999,351,3,1,68007
1999,351,3,2,20327
1999,351,3,3,20327
1999,351,4,1,75665
1999,351,4,2,586
1999,351,4,3,586
1999,351,5,1,7438
1999,351,5,2,0
1999,351,5,3,0
1999,351,6,1,68227
1999,351,6,2,0
1999,351,6,3,0
1999,351,7,1,315000
1999,351,7,2,137591
1999,351,7,3,137591
1999,351,8,1,0
1999,351,8,2,0
1999,351,8,3,0
1999,40,0,1,-1
1999,40,0,2,-1
1999,40,0,3,-1
1999,40,1,1,-1
1999,40,1,2,-1
1999,40,1,3,-1
1999,40,2,1,-1
1999,40,2,2,-1
1999,40,2,3,-1
1999,40,3,1,-1
1999,40,3,2,-1
1999,40,3,3,-1
1999,40,4,1,-1
1999,40,4,2,-1
1999,40,4,3,-1
1999,40,5,1,-1
1999,40,5,2,-1
1999,40,5,3,-1
1999,40,6,1,-1
1999,40,6,2,-1
1999,40,6,3,-1
1999,40,7,1,-1
1999,40,7,2,-1
1999,40,7,3,-1
1999,40,8,1,-1
1999,40,8,2,-1
1999,40,8,3,-1
1999,386,0,1,-1
1999,386,0,2,-1
1999,386,0,3,-1
1999,386,1,1,-1
1999,386,1,2,-1
1999,386,1,3,-1
1999,386,2,1,-1
1999,386,2,2,-1
1999,386,2,3,-1
1999,386,3,1,-1
1999,386,3,2,-1
1999,386,3,3,-1
1999,386,4,1,-1
1999,386,4,2,-1
1999,386,4,3,-1
1999,386,5,1,-1
1999,386,5,2,-1
1999,386,5,3,-1
1999,386,6,1,-1
1999,386,6,2,-1
1999,386,6,3,-1
1999,386,7,1,-1
